"computer_id","activity_type","affected_user_id","timestamp"
"C13","DATA_EXFILTRATION","U78",2024-12-01 05:11:11.000
"C6","FILE_DOWNLOAD","U3",2024-12-01 05:51:36.000
"C14","FILE_DOWNLOAD","U46",2024-12-01 06:41:56.000
"C37","UNAUTHORIZED_ACCESS","U32",2024-12-01 08:02:19.000
"C48","FILE_DOWNLOAD","U43",2024-12-01 22:27:36.000
"C15","FILE_DOWNLOAD","U100",2024-12-01 09:12:07.000
"C47","MALWARE_ALERT","U81",2024-12-01 07:04:30.000
"C4","LOGIN_FAILURE","U3",2024-12-01 04:10:23.000
"C40","LOGIN_FAILURE","U74",2024-12-01 06:36:10.000
"C16","UNAUTHORIZED_ACCESS","U63",2024-12-01 20:39:16.000
"C28","UNAUTHORIZED_ACCESS","U40",2024-12-01 01:58:48.000
"C16","DATA_EXFILTRATION","U18",2024-12-01 19:58:59.000
"C4","FILE_DOWNLOAD","U67",2024-12-01 16:47:38.000
"C45","DATA_EXFILTRATION","U62",2024-12-01 23:28:18.000
"C26","LOGIN_FAILURE","U10",2024-12-01 20:00:45.000
"C28","LOGIN_FAILURE","U52",2024-12-01 02:39:47.000
"C32","FILE_DOWNLOAD","U73",2024-12-01 10:34:56.000
"C45","FILE_DOWNLOAD","U46",2024-12-01 02:27:09.000
"C2","LOGIN_FAILURE","U55",2024-12-01 09:07:38.000
"C31","LOGIN_FAILURE","U46",2024-12-01 03:34:31.000
"C3","LOGIN_FAILURE","U75",2024-12-01 07:11:15.000
"C8","FILE_DOWNLOAD","U60",2024-12-01 21:08:19.000
"C24","MALWARE_ALERT","U97",2024-12-01 17:44:17.000
"C15","FILE_DOWNLOAD","U100",2024-12-01 12:02:45.000
"C43","LOGIN_FAILURE","U26",2024-12-01 13:00:10.000
"C31","FILE_DOWNLOAD","U27",2024-12-01 04:40:05.000
"C9","FILE_DOWNLOAD","U38",2024-12-01 23:51:54.000
"C39","FILE_DOWNLOAD","U22",2024-12-01 08:32:20.000
"C45","LOGIN_FAILURE","U26",2024-12-01 03:38:33.000
"C2","FILE_DOWNLOAD","U86",2024-12-01 10:22:53.000
"C8","UNAUTHORIZED_ACCESS","U69",2024-12-01 22:33:21.000
"C7","LOGIN_FAILURE","U35",2024-12-01 02:32:29.000
"C44","LOGIN_FAILURE","U66",2024-12-01 07:02:42.000
"C39","FILE_DOWNLOAD","U99",2024-12-01 11:34:12.000
"C42","FILE_DOWNLOAD","U73",2024-12-01 17:41:22.000
"C16","LOGIN_FAILURE","U51",2024-12-01 16:24:27.000
"C35","LOGIN_FAILURE","U18",2024-12-01 11:57:16.000
"C30","LOGIN_FAILURE","U43",2024-12-01 22:26:25.000
"C10","UNAUTHORIZED_ACCESS","U12",2024-12-01 11:07:45.000
"C38","MALWARE_ALERT","U3",2024-12-01 21:16:08.000
"C18","FILE_DOWNLOAD","U82",2024-12-01 05:32:54.000
"C50","DATA_EXFILTRATION","U7",2024-12-01 20:35:28.000
"C5","LOGIN_FAILURE","U97",2024-12-01 20:38:19.000
"C29","DATA_EXFILTRATION","U6",2024-12-01 13:16:14.000
"C39","FILE_DOWNLOAD","U82",2024-12-01 11:31:02.000
"C34","LOGIN_FAILURE","U45",2024-12-01 15:35:39.000
"C43","DATA_EXFILTRATION","U86",2024-12-01 06:08:23.000
"C45","DATA_EXFILTRATION","U39",2024-12-01 00:10:33.000
"C23","DATA_EXFILTRATION","U51",2024-12-01 11:24:13.000
"C5","LOGIN_FAILURE","U9",2024-12-01 08:57:46.000
"C30","UNAUTHORIZED_ACCESS","U99",2024-12-01 08:03:55.000
"C6","UNAUTHORIZED_ACCESS","U23",2024-12-01 23:19:55.000
"C46","LOGIN_FAILURE","U12",2024-12-01 15:52:43.000
"C44","LOGIN_FAILURE","U88",2024-12-01 10:04:24.000
"C4","LOGIN_FAILURE","U62",2024-12-01 13:05:18.000
"C29","UNAUTHORIZED_ACCESS","U73",2024-12-01 04:53:23.000
"C23","FILE_DOWNLOAD","U77",2024-12-01 12:04:18.000
"C6","LOGIN_FAILURE","U40",2024-12-01 17:28:28.000
"C32","LOGIN_FAILURE","U54",2024-12-01 16:51:06.000
"C42","LOGIN_FAILURE","U81",2024-12-01 16:12:53.000
"C18","FILE_DOWNLOAD","U7",2024-12-01 13:03:40.000
"C15","FILE_DOWNLOAD","U17",2024-12-01 11:07:18.000
"C40","UNAUTHORIZED_ACCESS","U50",2024-12-01 17:43:48.000
"C32","FILE_DOWNLOAD","U24",2024-12-01 20:05:08.000
"C9","MALWARE_ALERT","U2",2024-12-01 03:57:44.000
"C37","LOGIN_FAILURE","U99",2024-12-01 06:23:58.000
"C10","LOGIN_FAILURE","U92",2024-12-01 23:30:13.000
"C20","FILE_DOWNLOAD","U83",2024-12-01 22:05:11.000
"C6","LOGIN_FAILURE","U33",2024-12-01 02:59:04.000
"C48","LOGIN_FAILURE","U21",2024-12-01 10:13:00.000
"C3","UNAUTHORIZED_ACCESS","U74",2024-12-01 05:05:50.000
"C42","FILE_DOWNLOAD","U53",2024-12-01 19:36:37.000
"C11","LOGIN_FAILURE","U46",2024-12-01 07:09:06.000
"C43","LOGIN_FAILURE","U45",2024-12-01 09:35:02.000
"C17","LOGIN_FAILURE","U9",2024-12-01 22:48:52.000
"C32","UNAUTHORIZED_ACCESS","U6",2024-12-01 02:47:02.000
"C4","LOGIN_FAILURE","U51",2024-12-01 02:44:42.000
"C4","LOGIN_FAILURE","U35",2024-12-01 00:40:41.000
"C17","FILE_DOWNLOAD","U82",2024-12-01 18:27:56.000
"C41","LOGIN_FAILURE","U53",2024-12-01 22:59:48.000
"C19","LOGIN_FAILURE","U19",2024-12-01 01:08:08.000
"C5","LOGIN_FAILURE","U69",2024-12-01 21:11:09.000
"C32","LOGIN_FAILURE","U25",2024-12-01 21:04:37.000
"C22","LOGIN_FAILURE","U11",2024-12-01 14:45:01.000
"C6","LOGIN_FAILURE","U74",2024-12-01 21:28:57.000
"C35","DATA_EXFILTRATION","U17",2024-12-01 07:44:46.000
"C22","LOGIN_FAILURE","U36",2024-12-01 01:20:04.000
"C1","MALWARE_ALERT","U90",2024-12-01 20:04:58.000
"C20","MALWARE_ALERT","U95",2024-12-01 09:29:19.000
"C22","FILE_DOWNLOAD","U96",2024-12-01 19:47:13.000
"C48","LOGIN_FAILURE","U21",2024-12-01 19:38:56.000
"C11","LOGIN_FAILURE","U18",2024-12-01 17:11:19.000
"C13","MALWARE_ALERT","U60",2024-12-01 23:48:29.000
"C42","FILE_DOWNLOAD","U18",2024-12-01 05:24:41.000
"C3","FILE_DOWNLOAD","U1",2024-12-01 13:19:08.000
"C9","LOGIN_FAILURE","U14",2024-12-01 14:17:25.000
"C12","UNAUTHORIZED_ACCESS","U8",2024-12-01 08:07:49.000
"C23","LOGIN_FAILURE","U66",2024-12-01 21:28:00.000
"C14","LOGIN_FAILURE","U51",2024-12-01 10:35:41.000
"C33","FILE_DOWNLOAD","U79",2024-12-01 04:52:28.000
"C18","LOGIN_FAILURE","U60",2024-12-01 16:55:09.000
"C49","FILE_DOWNLOAD","U34",2024-12-01 18:14:43.000
"C41","MALWARE_ALERT","U36",2024-12-01 18:35:00.000
"C9","DATA_EXFILTRATION","U62",2024-12-01 03:17:49.000
"C23","DATA_EXFILTRATION","U1",2024-12-01 14:26:47.000
"C10","FILE_DOWNLOAD","U85",2024-12-01 13:14:52.000
"C19","FILE_DOWNLOAD","U42",2024-12-01 18:17:00.000
"C47","LOGIN_FAILURE","U1",2024-12-01 00:23:08.000
"C5","FILE_DOWNLOAD","U96",2024-12-01 08:41:50.000
"C47","LOGIN_FAILURE","U84",2024-12-01 22:21:22.000
"C23","LOGIN_FAILURE","U54",2024-12-01 06:02:17.000
"C30","LOGIN_FAILURE","U47",2024-12-01 18:43:08.000
"C25","FILE_DOWNLOAD","U100",2024-12-01 05:06:38.000
"C28","FILE_DOWNLOAD","U39",2024-12-01 16:14:47.000
"C34","UNAUTHORIZED_ACCESS","U30",2024-12-01 05:47:49.000
"C45","LOGIN_FAILURE","U7",2024-12-01 06:31:20.000
"C48","UNAUTHORIZED_ACCESS","U22",2024-12-01 20:37:13.000
"C47","MALWARE_ALERT","U50",2024-12-01 20:36:02.000
"C25","FILE_DOWNLOAD","U45",2024-12-01 05:19:22.000
"C10","FILE_DOWNLOAD","U74",2024-12-01 17:36:13.000
"C14","LOGIN_FAILURE","U72",2024-12-01 13:03:48.000
"C42","DATA_EXFILTRATION","U91",2024-12-01 01:28:17.000
"C46","FILE_DOWNLOAD","U10",2024-12-01 07:58:01.000
"C30","UNAUTHORIZED_ACCESS","U14",2024-12-01 17:45:16.000
"C41","FILE_DOWNLOAD","U46",2024-12-01 08:26:15.000
"C25","DATA_EXFILTRATION","U75",2024-12-01 02:17:19.000
"C14","MALWARE_ALERT","U6",2024-12-01 09:37:29.000
"C35","LOGIN_FAILURE","U21",2024-12-01 13:27:02.000
"C48","LOGIN_FAILURE","U62",2024-12-01 08:31:13.000
"C34","FILE_DOWNLOAD","U97",2024-12-01 01:33:30.000
"C10","FILE_DOWNLOAD","U19",2024-12-01 07:31:42.000
"C35","LOGIN_FAILURE","U88",2024-12-01 18:51:20.000
"C11","DATA_EXFILTRATION","U82",2024-12-01 13:09:09.000
"C11","FILE_DOWNLOAD","U99",2024-12-01 14:07:48.000
"C21","UNAUTHORIZED_ACCESS","U62",2024-12-01 17:06:01.000
"C21","DATA_EXFILTRATION","U83",2024-12-01 16:33:11.000
"C22","FILE_DOWNLOAD","U53",2024-12-01 01:41:26.000
"C45","UNAUTHORIZED_ACCESS","U24",2024-12-01 01:27:10.000
"C7","FILE_DOWNLOAD","U56",2024-12-01 23:36:43.000
"C17","DATA_EXFILTRATION","U62",2024-12-01 11:47:56.000
"C2","LOGIN_FAILURE","U34",2024-12-01 03:45:29.000
"C12","LOGIN_FAILURE","U22",2024-12-01 18:58:57.000
"C42","FILE_DOWNLOAD","U68",2024-12-01 23:04:02.000
"C18","FILE_DOWNLOAD","U57",2024-12-01 09:57:27.000
"C11","FILE_DOWNLOAD","U10",2024-12-01 09:35:13.000
"C16","FILE_DOWNLOAD","U66",2024-12-01 21:04:02.000
"C49","LOGIN_FAILURE","U8",2024-12-01 19:49:09.000
"C18","UNAUTHORIZED_ACCESS","U97",2024-12-01 20:45:32.000
"C35","FILE_DOWNLOAD","U38",2024-12-01 06:19:46.000
"C26","FILE_DOWNLOAD","U62",2024-12-01 13:42:49.000
"C16","FILE_DOWNLOAD","U28",2024-12-01 23:47:58.000
"C6","MALWARE_ALERT","U10",2024-12-01 13:46:53.000
"C44","UNAUTHORIZED_ACCESS","U45",2024-12-01 13:18:00.000
"C43","FILE_DOWNLOAD","U65",2024-12-01 21:23:48.000
"C47","LOGIN_FAILURE","U98",2024-12-01 23:47:14.000
"C47","FILE_DOWNLOAD","U67",2024-12-01 02:50:02.000
"C48","FILE_DOWNLOAD","U9",2024-12-01 18:48:40.000
"C42","DATA_EXFILTRATION","U5",2024-12-01 09:09:35.000
"C12","LOGIN_FAILURE","U10",2024-12-01 13:42:06.000
"C13","UNAUTHORIZED_ACCESS","U12",2024-12-01 08:06:55.000
"C4","FILE_DOWNLOAD","U82",2024-12-01 18:48:01.000
"C39","UNAUTHORIZED_ACCESS","U58",2024-12-01 14:46:34.000
"C2","LOGIN_FAILURE","U21",2024-12-01 12:50:55.000
"C26","DATA_EXFILTRATION","U21",2024-12-01 12:33:44.000
"C27","UNAUTHORIZED_ACCESS","U65",2024-12-01 17:43:33.000
"C27","UNAUTHORIZED_ACCESS","U3",2024-12-01 17:33:11.000
"C15","LOGIN_FAILURE","U69",2024-12-01 21:59:55.000
"C8","LOGIN_FAILURE","U89",2024-12-01 00:14:24.000
"C7","FILE_DOWNLOAD","U64",2024-12-01 18:16:16.000
"C47","LOGIN_FAILURE","U49",2024-12-01 05:03:34.000
"C46","LOGIN_FAILURE","U72",2024-12-01 16:00:58.000
"C40","LOGIN_FAILURE","U17",2024-12-01 06:01:46.000
"C12","FILE_DOWNLOAD","U73",2024-12-01 08:22:25.000
"C13","FILE_DOWNLOAD","U32",2024-12-01 02:48:24.000
"C43","LOGIN_FAILURE","U70",2024-12-01 18:44:01.000
"C17","LOGIN_FAILURE","U21",2024-12-01 23:25:41.000
"C17","FILE_DOWNLOAD","U7",2024-12-01 10:13:26.000
"C36","FILE_DOWNLOAD","U7",2024-12-01 07:42:03.000
"C21","LOGIN_FAILURE","U27",2024-12-01 05:28:12.000
"C8","LOGIN_FAILURE","U8",2024-12-01 06:48:18.000
"C5","UNAUTHORIZED_ACCESS","U73",2024-12-01 05:43:45.000
"C26","UNAUTHORIZED_ACCESS","U28",2024-12-01 13:11:17.000
"C16","UNAUTHORIZED_ACCESS","U79",2024-12-01 21:55:08.000
"C36","DATA_EXFILTRATION","U66",2024-12-01 04:18:29.000
"C28","LOGIN_FAILURE","U71",2024-12-01 08:23:11.000
"C29","FILE_DOWNLOAD","U47",2024-12-01 15:05:44.000
"C47","FILE_DOWNLOAD","U82",2024-12-01 12:01:23.000
"C12","FILE_DOWNLOAD","U86",2024-12-01 04:07:35.000
"C37","LOGIN_FAILURE","U10",2024-12-01 17:31:53.000
"C30","FILE_DOWNLOAD","U33",2024-12-01 17:25:59.000
"C23","FILE_DOWNLOAD","U7",2024-12-01 17:26:26.000
"C16","LOGIN_FAILURE","U3",2024-12-01 07:40:17.000
"C14","MALWARE_ALERT","U14",2024-12-01 21:30:36.000
"C10","LOGIN_FAILURE","U44",2024-12-01 05:52:14.000
"C7","LOGIN_FAILURE","U46",2024-12-01 23:33:57.000
"C45","LOGIN_FAILURE","U61",2024-12-01 14:57:37.000
"C37","LOGIN_FAILURE","U36",2024-12-01 00:49:02.000
"C29","LOGIN_FAILURE","U13",2024-12-01 08:52:18.000
"C3","UNAUTHORIZED_ACCESS","U16",2024-12-01 01:34:15.000
"C15","FILE_DOWNLOAD","U80",2024-12-01 04:39:22.000
"C36","FILE_DOWNLOAD","U5",2024-12-01 20:52:48.000
"C47","LOGIN_FAILURE","U89",2024-12-01 21:34:00.000
"C46","FILE_DOWNLOAD","U38",2024-12-01 05:51:59.000
"C19","MALWARE_ALERT","U50",2024-12-01 04:54:18.000
"C13","FILE_DOWNLOAD","U38",2024-12-01 22:55:15.000
"C42","MALWARE_ALERT","U56",2024-12-01 18:39:53.000
"C21","UNAUTHORIZED_ACCESS","U63",2024-12-01 01:25:36.000
"C37","DATA_EXFILTRATION","U48",2024-12-01 20:50:08.000
"C27","FILE_DOWNLOAD","U90",2024-12-01 05:20:49.000
"C29","LOGIN_FAILURE","U59",2024-12-01 02:02:08.000
"C20","FILE_DOWNLOAD","U77",2024-12-01 06:03:22.000
"C25","FILE_DOWNLOAD","U44",2024-12-01 09:24:10.000
"C6","MALWARE_ALERT","U90",2024-12-01 06:33:17.000
"C36","DATA_EXFILTRATION","U55",2024-12-01 18:48:37.000
"C2","MALWARE_ALERT","U55",2024-12-01 14:45:43.000
"C22","DATA_EXFILTRATION","U1",2024-12-01 21:49:18.000
"C32","LOGIN_FAILURE","U8",2024-12-01 20:31:12.000
"C16","LOGIN_FAILURE","U4",2024-12-01 23:12:54.000
"C18","LOGIN_FAILURE","U85",2024-12-01 00:40:40.000
"C5","UNAUTHORIZED_ACCESS","U86",2024-12-01 10:19:12.000
"C36","DATA_EXFILTRATION","U53",2024-12-01 03:07:19.000
"C30","FILE_DOWNLOAD","U58",2024-12-01 07:53:09.000
"C45","MALWARE_ALERT","U37",2024-12-01 16:21:17.000
"C19","MALWARE_ALERT","U49",2024-12-01 22:04:58.000
"C23","UNAUTHORIZED_ACCESS","U67",2024-12-01 17:09:49.000
"C34","DATA_EXFILTRATION","U19",2024-12-01 17:32:13.000
"C13","FILE_DOWNLOAD","U1",2024-12-01 06:12:36.000
"C43","FILE_DOWNLOAD","U29",2024-12-01 07:59:12.000
"C29","LOGIN_FAILURE","U87",2024-12-01 14:57:20.000
"C36","FILE_DOWNLOAD","U33",2024-12-01 21:52:33.000
"C22","FILE_DOWNLOAD","U52",2024-12-01 05:11:45.000
"C47","LOGIN_FAILURE","U41",2024-12-01 21:12:48.000
"C36","DATA_EXFILTRATION","U23",2024-12-01 06:37:19.000
"C9","FILE_DOWNLOAD","U5",2024-12-01 22:41:25.000
"C39","UNAUTHORIZED_ACCESS","U71",2024-12-01 18:35:52.000
"C19","LOGIN_FAILURE","U57",2024-12-01 09:37:51.000
"C38","FILE_DOWNLOAD","U6",2024-12-01 06:06:23.000
"C6","FILE_DOWNLOAD","U49",2024-12-01 12:28:34.000
"C47","LOGIN_FAILURE","U22",2024-12-01 16:30:37.000
"C15","FILE_DOWNLOAD","U77",2024-12-01 21:43:08.000
"C20","LOGIN_FAILURE","U76",2024-12-01 21:30:10.000
"C9","LOGIN_FAILURE","U4",2024-12-01 02:30:23.000
"C32","LOGIN_FAILURE","U72",2024-12-01 08:22:02.000
"C4","LOGIN_FAILURE","U64",2024-12-01 13:46:12.000
"C50","MALWARE_ALERT","U37",2024-12-01 14:02:03.000
"C18","LOGIN_FAILURE","U31",2024-12-01 04:48:49.000
"C5","FILE_DOWNLOAD","U37",2024-12-01 03:57:10.000
"C20","MALWARE_ALERT","U45",2024-12-01 00:36:10.000
"C23","FILE_DOWNLOAD","U90",2024-12-01 07:22:02.000
"C11","UNAUTHORIZED_ACCESS","U8",2024-12-01 19:01:52.000
"C37","MALWARE_ALERT","U40",2024-12-01 18:21:47.000
"C22","MALWARE_ALERT","U97",2024-12-01 15:17:03.000
"C4","LOGIN_FAILURE","U93",2024-12-01 05:26:43.000
"C29","MALWARE_ALERT","U5",2024-12-01 22:02:45.000
"C44","DATA_EXFILTRATION","U28",2024-12-01 03:30:22.000
"C34","LOGIN_FAILURE","U81",2024-12-01 06:27:35.000
"C13","LOGIN_FAILURE","U87",2024-12-01 17:19:33.000
"C42","LOGIN_FAILURE","U9",2024-12-01 22:22:56.000
"C9","MALWARE_ALERT","U2",2024-12-01 21:50:18.000
"C42","FILE_DOWNLOAD","U63",2024-12-01 01:25:16.000
"C31","MALWARE_ALERT","U96",2024-12-01 19:20:55.000
"C7","LOGIN_FAILURE","U51",2024-12-01 18:19:32.000
"C4","DATA_EXFILTRATION","U31",2024-12-01 04:16:43.000
"C19","LOGIN_FAILURE","U7",2024-12-01 03:23:34.000
"C42","LOGIN_FAILURE","U30",2024-12-01 17:33:28.000
"C30","FILE_DOWNLOAD","U58",2024-12-01 04:44:42.000
"C31","LOGIN_FAILURE","U3",2024-12-01 21:58:18.000
"C35","LOGIN_FAILURE","U51",2024-12-01 19:38:05.000
"C21","LOGIN_FAILURE","U56",2024-12-01 00:02:37.000
"C31","FILE_DOWNLOAD","U73",2024-12-01 23:38:16.000
"C19","UNAUTHORIZED_ACCESS","U10",2024-12-01 15:42:37.000
"C31","DATA_EXFILTRATION","U61",2024-12-01 19:00:25.000
"C32","FILE_DOWNLOAD","U50",2024-12-01 15:18:59.000
"C2","LOGIN_FAILURE","U47",2024-12-01 13:29:06.000
"C10","FILE_DOWNLOAD","U90",2024-12-01 01:34:53.000
"C2","MALWARE_ALERT","U1",2024-12-01 19:17:24.000
"C2","LOGIN_FAILURE","U94",2024-12-01 15:37:04.000
"C24","LOGIN_FAILURE","U57",2024-12-01 08:21:19.000
"C17","LOGIN_FAILURE","U38",2024-12-01 17:33:12.000
"C32","MALWARE_ALERT","U62",2024-12-01 13:52:49.000
"C16","LOGIN_FAILURE","U79",2024-12-01 12:45:43.000
"C16","DATA_EXFILTRATION","U89",2024-12-01 21:26:47.000
"C46","LOGIN_FAILURE","U70",2024-12-01 20:58:33.000
"C39","LOGIN_FAILURE","U82",2024-12-01 03:33:27.000
"C31","FILE_DOWNLOAD","U65",2024-12-01 15:29:29.000
"C43","FILE_DOWNLOAD","U62",2024-12-01 04:52:28.000
"C24","LOGIN_FAILURE","U56",2024-12-01 09:16:00.000
"C1","LOGIN_FAILURE","U67",2024-12-01 17:22:19.000
"C11","LOGIN_FAILURE","U17",2024-12-01 08:27:55.000
"C21","LOGIN_FAILURE","U8",2024-12-01 03:03:06.000
"C4","LOGIN_FAILURE","U60",2024-12-01 10:18:48.000
"C7","UNAUTHORIZED_ACCESS","U40",2024-12-01 21:46:59.000
"C26","FILE_DOWNLOAD","U81",2024-12-01 19:47:47.000
"C47","FILE_DOWNLOAD","U89",2024-12-01 14:52:42.000
"C50","LOGIN_FAILURE","U62",2024-12-01 09:23:11.000
"C12","LOGIN_FAILURE","U41",2024-12-01 06:52:55.000
"C31","LOGIN_FAILURE","U12",2024-12-01 00:11:56.000
"C17","FILE_DOWNLOAD","U93",2024-12-01 00:15:32.000
"C33","FILE_DOWNLOAD","U89",2024-12-01 21:02:37.000
"C11","LOGIN_FAILURE","U100",2024-12-01 19:01:30.000
"C28","MALWARE_ALERT","U54",2024-12-01 04:17:24.000
"C32","FILE_DOWNLOAD","U89",2024-12-01 18:55:26.000
"C1","LOGIN_FAILURE","U93",2024-12-01 00:15:42.000
"C47","LOGIN_FAILURE","U11",2024-12-01 13:39:15.000
"C28","FILE_DOWNLOAD","U60",2024-12-01 23:49:52.000
"C42","MALWARE_ALERT","U68",2024-12-01 07:28:44.000
"C7","LOGIN_FAILURE","U78",2024-12-01 11:30:05.000
"C2","LOGIN_FAILURE","U46",2024-12-01 14:53:08.000
"C42","FILE_DOWNLOAD","U38",2024-12-01 13:11:23.000
"C24","LOGIN_FAILURE","U61",2024-12-01 03:52:50.000
"C4","FILE_DOWNLOAD","U17",2024-12-01 05:38:07.000
"C44","FILE_DOWNLOAD","U66",2024-12-01 15:30:46.000
"C19","LOGIN_FAILURE","U72",2024-12-01 23:43:23.000
"C26","LOGIN_FAILURE","U36",2024-12-01 21:18:45.000
"C11","FILE_DOWNLOAD","U74",2024-12-01 09:14:04.000
"C40","LOGIN_FAILURE","U7",2024-12-01 09:30:49.000
"C50","LOGIN_FAILURE","U100",2024-12-01 19:31:08.000
"C43","MALWARE_ALERT","U16",2024-12-01 15:25:17.000
"C11","LOGIN_FAILURE","U14",2024-12-01 20:33:32.000
"C45","FILE_DOWNLOAD","U80",2024-12-01 13:18:45.000
"C3","LOGIN_FAILURE","U25",2024-12-01 22:16:40.000
"C12","FILE_DOWNLOAD","U4",2024-12-01 10:01:58.000
"C3","LOGIN_FAILURE","U29",2024-12-01 14:28:15.000
"C42","UNAUTHORIZED_ACCESS","U56",2024-12-01 07:24:58.000
"C27","MALWARE_ALERT","U6",2024-12-01 15:02:42.000
"C49","LOGIN_FAILURE","U1",2024-12-01 20:06:05.000
"C2","FILE_DOWNLOAD","U39",2024-12-01 20:18:00.000
"C49","LOGIN_FAILURE","U1",2024-12-01 17:33:58.000
"C16","FILE_DOWNLOAD","U63",2024-12-01 06:30:25.000
"C2","DATA_EXFILTRATION","U57",2024-12-01 13:28:44.000
"C30","FILE_DOWNLOAD","U67",2024-12-01 20:21:21.000
"C20","LOGIN_FAILURE","U65",2024-12-01 20:12:13.000
"C38","FILE_DOWNLOAD","U65",2024-12-01 17:36:47.000
"C28","LOGIN_FAILURE","U21",2024-12-01 09:14:23.000
"C25","MALWARE_ALERT","U30",2024-12-01 11:09:53.000
"C32","FILE_DOWNLOAD","U96",2024-12-01 21:01:53.000
"C10","LOGIN_FAILURE","U33",2024-12-01 12:32:15.000
"C42","LOGIN_FAILURE","U48",2024-12-01 14:29:43.000
"C40","MALWARE_ALERT","U22",2024-12-01 05:01:36.000
"C33","MALWARE_ALERT","U94",2024-12-01 04:20:08.000
"C13","LOGIN_FAILURE","U54",2024-12-01 08:21:56.000
"C41","LOGIN_FAILURE","U4",2024-12-01 16:15:36.000
"C42","FILE_DOWNLOAD","U87",2024-12-01 05:53:26.000
"C47","LOGIN_FAILURE","U55",2024-12-01 03:39:03.000
"C37","LOGIN_FAILURE","U44",2024-12-01 07:48:29.000
"C16","LOGIN_FAILURE","U89",2024-12-01 18:30:29.000
"C45","LOGIN_FAILURE","U12",2024-12-01 14:35:02.000
"C22","FILE_DOWNLOAD","U81",2024-12-01 12:19:19.000
"C20","UNAUTHORIZED_ACCESS","U79",2024-12-01 20:02:45.000
"C50","FILE_DOWNLOAD","U74",2024-12-01 22:21:21.000
"C43","LOGIN_FAILURE","U99",2024-12-01 01:53:42.000
"C27","FILE_DOWNLOAD","U52",2024-12-01 05:51:08.000
"C41","FILE_DOWNLOAD","U93",2024-12-01 14:10:00.000
"C16","LOGIN_FAILURE","U76",2024-12-01 23:09:05.000
"C34","UNAUTHORIZED_ACCESS","U65",2024-12-01 00:11:33.000
"C32","FILE_DOWNLOAD","U65",2024-12-01 03:18:59.000
"C26","UNAUTHORIZED_ACCESS","U10",2024-12-01 05:17:28.000
"C25","FILE_DOWNLOAD","U18",2024-12-01 17:10:22.000
"C2","FILE_DOWNLOAD","U47",2024-12-01 21:51:15.000
"C12","LOGIN_FAILURE","U66",2024-12-01 15:51:05.000
"C40","FILE_DOWNLOAD","U49",2024-12-01 03:12:32.000
"C9","LOGIN_FAILURE","U72",2024-12-01 02:19:59.000
"C12","DATA_EXFILTRATION","U22",2024-12-01 09:34:43.000
"C26","MALWARE_ALERT","U86",2024-12-01 08:04:27.000
"C9","DATA_EXFILTRATION","U26",2024-12-01 13:30:06.000
"C10","MALWARE_ALERT","U90",2024-12-01 02:54:50.000
"C32","DATA_EXFILTRATION","U9",2024-12-01 22:10:26.000
"C34","LOGIN_FAILURE","U21",2024-12-01 01:22:28.000
"C48","FILE_DOWNLOAD","U95",2024-12-01 13:59:34.000
"C20","FILE_DOWNLOAD","U63",2024-12-01 14:35:13.000
"C39","FILE_DOWNLOAD","U6",2024-12-01 22:21:13.000
"C2","MALWARE_ALERT","U14",2024-12-01 23:53:26.000
"C1","LOGIN_FAILURE","U33",2024-12-01 18:58:09.000
"C36","LOGIN_FAILURE","U71",2024-12-01 10:25:48.000
"C24","UNAUTHORIZED_ACCESS","U24",2024-12-01 21:45:11.000
"C27","FILE_DOWNLOAD","U73",2024-12-01 02:05:31.000
"C2","LOGIN_FAILURE","U75",2024-12-01 06:22:53.000
"C31","MALWARE_ALERT","U87",2024-12-01 23:18:44.000
"C14","UNAUTHORIZED_ACCESS","U51",2024-12-01 17:59:57.000
"C2","LOGIN_FAILURE","U2",2024-12-01 15:58:56.000
"C29","DATA_EXFILTRATION","U15",2024-12-01 00:23:23.000
"C15","UNAUTHORIZED_ACCESS","U35",2024-12-01 07:20:38.000
"C12","UNAUTHORIZED_ACCESS","U36",2024-12-01 23:54:59.000
"C37","UNAUTHORIZED_ACCESS","U92",2024-12-01 18:51:55.000
"C28","FILE_DOWNLOAD","U39",2024-12-01 10:24:47.000
"C20","LOGIN_FAILURE","U4",2024-12-01 07:05:25.000
"C39","LOGIN_FAILURE","U64",2024-12-01 01:13:25.000
"C24","LOGIN_FAILURE","U74",2024-12-01 21:49:39.000
"C21","FILE_DOWNLOAD","U6",2024-12-01 18:35:18.000
"C10","LOGIN_FAILURE","U57",2024-12-01 18:46:48.000
"C46","LOGIN_FAILURE","U30",2024-12-01 08:26:05.000
"C14","LOGIN_FAILURE","U99",2024-12-01 22:23:54.000
"C37","LOGIN_FAILURE","U74",2024-12-01 06:10:14.000
"C18","DATA_EXFILTRATION","U96",2024-12-01 01:18:46.000
"C24","LOGIN_FAILURE","U67",2024-12-01 13:05:51.000
"C14","FILE_DOWNLOAD","U90",2024-12-01 08:42:39.000
"C34","FILE_DOWNLOAD","U15",2024-12-01 23:50:54.000
"C12","LOGIN_FAILURE","U17",2024-12-01 00:00:37.000
"C22","UNAUTHORIZED_ACCESS","U91",2024-12-01 05:43:56.000
"C6","FILE_DOWNLOAD","U18",2024-12-01 03:09:42.000
"C36","LOGIN_FAILURE","U19",2024-12-01 10:02:47.000
